,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_loss_function,param_one_hot_max_size,param_random_strength,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34,4.691862297058106,0.8334843727953473,0.017539215087890626,0.0034283498957520552,0.7259556788702394,6,1403,8,0.03359519814244161,RMSE,50,10,"{'bagging_temperature': np.float64(0.7259556788702394), 'depth': 6, 'iterations': 1403, 'l2_leaf_reg': 8, 'learning_rate': np.float64(0.03359519814244161), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 10}",-1.5759379577794295,-1.614301058807208,-1.6509217339555766,-1.640558676082074,-1.7074435681793072,-1.6378325989607192,0.04338000455484831,165
35,29.99591565132141,2.1114342774766888,0.03261961936950684,0.0019746392826218368,0.08413996499504883,11,2443,6,0.07419485426720915,MAE,20,10,"{'bagging_temperature': np.float64(0.08413996499504883), 'depth': 11, 'iterations': 2443, 'l2_leaf_reg': 6, 'learning_rate': np.float64(0.07419485426720915), 'loss_function': 'MAE', 'one_hot_max_size': 20, 'random_strength': 10}",-1.5017591191298214,-1.5635871750617274,-1.5679677590919252,-1.5331647602181118,-1.6043830368916652,-1.5541723700786503,0.03460789193170269,78
36,22.78658537864685,0.7941750734372444,0.023937320709228514,0.0023601976243343877,0.1014715428660321,6,3200,2,0.016188853704122885,MAE,10,2,"{'bagging_temperature': np.float64(0.1014715428660321), 'depth': 6, 'iterations': 3200, 'l2_leaf_reg': 2, 'learning_rate': np.float64(0.016188853704122885), 'loss_function': 'MAE', 'one_hot_max_size': 10, 'random_strength': 2}",-1.696743617175829,-1.7186819358131353,-1.7310600450523494,-1.7179620720449524,-1.82265995098571,-1.737421524214395,0.04402406702884147,197
37,17.27060294151306,0.4552933036542313,0.026488018035888673,0.011587375498623976,0.44842414298624733,12,1160,4,0.02035486279401268,RMSE,50,10,"{'bagging_temperature': np.float64(0.44842414298624733), 'depth': 12, 'iterations': 1160, 'l2_leaf_reg': 4, 'learning_rate': np.float64(0.02035486279401268), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 10}",-1.4815582997662236,-1.519875332389789,-1.5500684477530937,-1.5275888835012874,-1.5717337697647324,-1.5301649466350251,0.030328978866948342,52
38,21.986886644363402,1.549108075560707,0.03315644264221192,0.012600425890197412,0.3664687845828599,11,2158,3,0.0717090713664527,RMSE,50,10,"{'bagging_temperature': np.float64(0.3664687845828599), 'depth': 11, 'iterations': 2158, 'l2_leaf_reg': 3, 'learning_rate': np.float64(0.0717090713664527), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 10}",-1.4053959437247063,-1.4559429287981638,-1.4742744088348056,-1.4721412780403458,-1.4913158675769678,-1.459814085394998,0.029427004296682265,2
39,0.0563544750213623,0.004863075665509564,0.0,0.0,0.50881407683876,9,2045,6,0.1877452556617082,Huber,10,10,"{'bagging_temperature': np.float64(0.50881407683876), 'depth': 9, 'iterations': 2045, 'l2_leaf_reg': 6, 'learning_rate': np.float64(0.1877452556617082), 'loss_function': 'Huber', 'one_hot_max_size': 10, 'random_strength': 10}",,,,,,,,215
40,9.442333364486695,0.768884172313516,0.02614121437072754,0.009722249826069054,0.6311386259972629,5,1797,1,0.05630789064671439,RMSE,2,10,"{'bagging_temperature': np.float64(0.6311386259972629), 'depth': 5, 'iterations': 1797, 'l2_leaf_reg': 1, 'learning_rate': np.float64(0.05630789064671439), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 10}",-1.5675295231887114,-1.6025269304802088,-1.643474267547271,-1.6273357619462567,-1.7013735431445236,-1.6284480052613943,0.04456034850597863,161
41,11.220847463607788,0.8633722280353257,0.025891208648681642,0.011538356240223367,0.7224521152615053,6,1546,1,0.011395406314085046,MAE,2,2,"{'bagging_temperature': np.float64(0.7224521152615053), 'depth': 6, 'iterations': 1546, 'l2_leaf_reg': 1, 'learning_rate': np.float64(0.011395406314085046), 'loss_function': 'MAE', 'one_hot_max_size': 2, 'random_strength': 2}",-1.7419924509303764,-1.7859596257532264,-1.8089350317766726,-1.786088690611589,-1.9059405789868402,-1.805783275611741,0.054573880330914065,213
42,14.65864963531494,1.3000628343177094,0.030309009552001952,0.005075692630787328,0.9148643902204485,6,2768,5,0.1613504925344338,RMSE,10,1,"{'bagging_temperature': np.float64(0.9148643902204485), 'depth': 6, 'iterations': 2768, 'l2_leaf_reg': 5, 'learning_rate': np.float64(0.1613504925344338), 'loss_function': 'RMSE', 'one_hot_max_size': 10, 'random_strength': 1}",-1.479284344148431,-1.520401196961936,-1.5412266809263764,-1.545604072173476,-1.5750772994062943,-1.5323187187233027,0.03174530151191442,58
43,5.567222356796265,0.7013052427993657,0.01923222541809082,0.0028847414431716826,0.5722924691708383,4,2139,5,0.017716624399511986,RMSE,50,5,"{'bagging_temperature': np.float64(0.5722924691708383), 'depth': 4, 'iterations': 2139, 'l2_leaf_reg': 5, 'learning_rate': np.float64(0.017716624399511986), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 5}",-1.6717298528800717,-1.7037194426790774,-1.7513242113765803,-1.7334575417401614,-1.8195741398915937,-1.735961037713497,0.049796809151600376,196
44,35.096285057067874,1.1686533035632793,0.030918312072753907,0.004106436839626332,0.1694927466860925,12,2758,6,0.08045548243676962,MAE,50,2,"{'bagging_temperature': np.float64(0.1694927466860925), 'depth': 12, 'iterations': 2758, 'l2_leaf_reg': 6, 'learning_rate': np.float64(0.08045548243676962), 'loss_function': 'MAE', 'one_hot_max_size': 50, 'random_strength': 2}",-1.4816975731169586,-1.5384793902963372,-1.5615783847230227,-1.5322842281408777,-1.573964399820651,-1.5376007952195696,0.031785042376076496,61
45,24.362040853500368,1.3316258560395802,0.029523944854736327,0.004452067363890077,0.6150072266991697,9,2686,2,0.021412852787253803,MAE,10,2,"{'bagging_temperature': np.float64(0.6150072266991697), 'depth': 9, 'iterations': 2686, 'l2_leaf_reg': 2, 'learning_rate': np.float64(0.021412852787253803), 'loss_function': 'MAE', 'one_hot_max_size': 10, 'random_strength': 2}",-1.5710159930121286,-1.608725152659208,-1.61512557735864,-1.6006148537744749,-1.6755310078620922,-1.6142025169333087,0.03418109945000155,149
46,0.05807409286499023,0.0035896984043428284,0.0,0.0,0.7407686177542044,4,1245,7,0.024097489287059695,Huber,10,5,"{'bagging_temperature': np.float64(0.7407686177542044), 'depth': 4, 'iterations': 1245, 'l2_leaf_reg': 7, 'learning_rate': np.float64(0.024097489287059695), 'loss_function': 'Huber', 'one_hot_max_size': 10, 'random_strength': 5}",,,,,,,,215
47,16.33582262992859,0.6069759644497409,0.02275838851928711,0.002942638424817156,0.25620694359445806,11,1524,10,0.010156537164005127,RMSE,50,1,"{'bagging_temperature': np.float64(0.25620694359445806), 'depth': 11, 'iterations': 1524, 'l2_leaf_reg': 10, 'learning_rate': np.float64(0.010156537164005127), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 1}",-1.5241039714224072,-1.5684255947080576,-1.5965018987921937,-1.5744730849727278,-1.6254220541379303,-1.5777853208066632,0.03346589698346,110
48,0.05440807342529297,0.004372453679434924,0.0,0.0,0.07094091699992766,6,3518,2,0.013251752704998034,Huber,20,2,"{'bagging_temperature': np.float64(0.07094091699992766), 'depth': 6, 'iterations': 3518, 'l2_leaf_reg': 2, 'learning_rate': np.float64(0.013251752704998034), 'loss_function': 'Huber', 'one_hot_max_size': 20, 'random_strength': 2}",,,,,,,,215
49,47.035211849212644,2.5684833186979086,0.03130984306335449,0.0032788994694079826,0.32815266747473193,13,1574,6,0.058707257713704185,MAE,2,10,"{'bagging_temperature': np.float64(0.32815266747473193), 'depth': 13, 'iterations': 1574, 'l2_leaf_reg': 6, 'learning_rate': np.float64(0.058707257713704185), 'loss_function': 'MAE', 'one_hot_max_size': 2, 'random_strength': 10}",-1.5195214696001262,-1.5700795555908158,-1.5883257434549363,-1.539641525910786,-1.6425382931703407,-1.5720213175454008,0.04253688642953123,103
50,17.858789682388306,0.88941119440006,0.031978273391723634,0.005848594598393927,0.0388347344294232,9,3491,5,0.04780288922872256,RMSE,50,10,"{'bagging_temperature': np.float64(0.0388347344294232), 'depth': 9, 'iterations': 3491, 'l2_leaf_reg': 5, 'learning_rate': np.float64(0.04780288922872256), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 10}",-1.427878909229838,-1.4678039877357216,-1.4903685529959962,-1.4924868566310785,-1.5124575579344504,-1.478199172905417,0.02886540307677362,5
51,21.037894105911256,1.0808810704820913,0.028194999694824217,0.002040871474212961,0.9652518303907698,10,2219,6,0.011674531719265543,MAE,20,5,"{'bagging_temperature': np.float64(0.9652518303907698), 'depth': 10, 'iterations': 2219, 'l2_leaf_reg': 6, 'learning_rate': np.float64(0.011674531719265543), 'loss_function': 'MAE', 'one_hot_max_size': 20, 'random_strength': 5}",-1.6003151259735882,-1.631571982165247,-1.6435385814397563,-1.6119539206789082,-1.7047332536136555,-1.6384225727742312,0.03639499299396197,166
52,25.734776306152344,1.167300468970993,0.025389480590820312,0.0032293642025391697,0.6374299014982066,7,3703,2,0.04695936762809009,MAE,20,1,"{'bagging_temperature': np.float64(0.6374299014982066), 'depth': 7, 'iterations': 3703, 'l2_leaf_reg': 2, 'learning_rate': np.float64(0.04695936762809009), 'loss_function': 'MAE', 'one_hot_max_size': 20, 'random_strength': 1}",-1.5862915977401462,-1.6226172780581385,-1.6304725685678316,-1.6313176789742203,-1.7087203564897637,-1.63588389596602,0.03997669815652912,164
53,14.400679111480713,0.8460956010546751,0.02440323829650879,0.004127562262111294,0.39882090144479454,6,2081,7,0.0212020117475291,MAE,2,2,"{'bagging_temperature': np.float64(0.39882090144479454), 'depth': 6, 'iterations': 2081, 'l2_leaf_reg': 7, 'learning_rate': np.float64(0.0212020117475291), 'loss_function': 'MAE', 'one_hot_max_size': 2, 'random_strength': 2}",-1.695767306390706,-1.7390833307946383,-1.7531653680214323,-1.736180352388558,-1.8507838673144,-1.7549960449819468,0.05156344930474063,200
54,50.671258211135864,1.1183420789408587,0.03541111946105957,0.0027256527794707803,0.8359801205122058,12,2931,5,0.011904512443494853,MAE,2,5,"{'bagging_temperature': np.float64(0.8359801205122058), 'depth': 12, 'iterations': 2931, 'l2_leaf_reg': 5, 'learning_rate': np.float64(0.011904512443494853), 'loss_function': 'MAE', 'one_hot_max_size': 2, 'random_strength': 5}",-1.5428842076821994,-1.5884232155527709,-1.6030716693532505,-1.571946237434139,-1.6662358742717442,-1.5945122408588206,0.04105922053699868,133
55,19.322777891159056,0.6868847680790222,0.030097198486328126,0.0043756082729445945,0.25024289816459533,9,1559,9,0.07226642821926597,RMSE,2,10,"{'bagging_temperature': np.float64(0.25024289816459533), 'depth': 9, 'iterations': 1559, 'l2_leaf_reg': 9, 'learning_rate': np.float64(0.07226642821926597), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 10}",-1.4903511731435093,-1.535089799335024,-1.5548217236402908,-1.5469547852645964,-1.6029927463045341,-1.546042045537591,0.036173811311880626,70
56,17.156434869766237,0.7753302260007179,0.024478721618652343,0.0031128454707956246,0.5166962574265667,8,3837,7,0.01153666052581368,MAE,50,5,"{'bagging_temperature': np.float64(0.5166962574265667), 'depth': 8, 'iterations': 3837, 'l2_leaf_reg': 7, 'learning_rate': np.float64(0.01153666052581368), 'loss_function': 'MAE', 'one_hot_max_size': 50, 'random_strength': 5}",-1.6041410060331647,-1.6225059439338012,-1.6353175695236832,-1.6101199056687654,-1.7045511489057246,-1.6353271148130275,0.036233482260378355,162
57,38.74792213439942,1.3692919375161319,0.028551769256591798,0.0023122416412430344,0.7578461104643691,12,2243,5,0.013258703722976441,MAE,10,2,"{'bagging_temperature': np.float64(0.7578461104643691), 'depth': 12, 'iterations': 2243, 'l2_leaf_reg': 5, 'learning_rate': np.float64(0.013258703722976441), 'loss_function': 'MAE', 'one_hot_max_size': 10, 'random_strength': 2}",-1.5300577163910374,-1.5738331316983567,-1.5832305598690992,-1.5542659123197253,-1.625363076138471,-1.573350079283338,0.031754190878014905,105
58,231.74019060134887,13.086939205324635,0.06226820945739746,0.01146173877635057,0.7036578593800237,13,3521,5,0.04130484301336275,RMSE,10,2,"{'bagging_temperature': np.float64(0.7036578593800237), 'depth': 13, 'iterations': 3521, 'l2_leaf_reg': 5, 'learning_rate': np.float64(0.04130484301336275), 'loss_function': 'RMSE', 'one_hot_max_size': 10, 'random_strength': 2}",-1.432904815901607,-1.4854216216875178,-1.489541724791724,-1.4927213995282997,-1.5181092038727901,-1.4837397531563876,0.02786614977497986,7
59,81.94974799156189,3.8823552958959135,0.042321205139160156,0.004339505615772372,0.6497736826427634,13,3569,6,0.0670310295389441,MAE,50,5,"{'bagging_temperature': np.float64(0.6497736826427634), 'depth': 13, 'iterations': 3569, 'l2_leaf_reg': 6, 'learning_rate': np.float64(0.0670310295389441), 'loss_function': 'MAE', 'one_hot_max_size': 50, 'random_strength': 5}",-1.4900318314685428,-1.535593475107471,-1.563271903897966,-1.5412289534225936,-1.5848662714315145,-1.5429984870656175,0.03170916225421484,66
60,9.606159353256226,0.431609409283012,0.023557519912719725,0.00084695561271914,0.01530454029038475,6,3489,1,0.05032064965557853,RMSE,50,10,"{'bagging_temperature': np.float64(0.01530454029038475), 'depth': 6, 'iterations': 3489, 'l2_leaf_reg': 1, 'learning_rate': np.float64(0.05032064965557853), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 10}",-1.460958183681564,-1.5012321740297094,-1.5310421036731194,-1.5300117399923392,-1.5535427997816227,-1.515357400231671,0.031867479069354575,37
61,0.05614705085754394,0.002569965961794229,0.0,0.0,0.07056874740042984,10,3305,1,0.1343543786419555,Huber,50,10,"{'bagging_temperature': np.float64(0.07056874740042984), 'depth': 10, 'iterations': 3305, 'l2_leaf_reg': 1, 'learning_rate': np.float64(0.1343543786419555), 'loss_function': 'Huber', 'one_hot_max_size': 50, 'random_strength': 10}",,,,,,,,215
62,0.056490182876586914,0.0006083477363809522,0.0,0.0,0.6771683423829817,6,3427,1,0.03946396852973966,Huber,20,1,"{'bagging_temperature': np.float64(0.6771683423829817), 'depth': 6, 'iterations': 3427, 'l2_leaf_reg': 1, 'learning_rate': np.float64(0.03946396852973966), 'loss_function': 'Huber', 'one_hot_max_size': 20, 'random_strength': 1}",,,,,,,,215
63,10.241525745391845,0.44932839305112493,0.026613950729370117,0.005763784303023924,0.6259396701015728,4,2440,8,0.1506219763448958,RMSE,2,10,"{'bagging_temperature': np.float64(0.6259396701015728), 'depth': 4, 'iterations': 2440, 'l2_leaf_reg': 8, 'learning_rate': np.float64(0.1506219763448958), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 10}",-1.5648979889988783,-1.5991962524058132,-1.6381749751091432,-1.6277944709489918,-1.7094747706164504,-1.6279076916158552,0.04806909125692326,160
64,16.271701669692995,1.4065220548120554,0.024921131134033204,0.0018429627942407839,0.10077800137742665,5,3546,2,0.07737707338132804,RMSE,10,10,"{'bagging_temperature': np.float64(0.10077800137742665), 'depth': 5, 'iterations': 3546, 'l2_leaf_reg': 2, 'learning_rate': np.float64(0.07737707338132804), 'loss_function': 'RMSE', 'one_hot_max_size': 10, 'random_strength': 10}",-1.5099716679166715,-1.5465550654959261,-1.5842766041358638,-1.5816054162158526,-1.6312392659019472,-1.5707296039332523,0.0405934940514224,100
65,0.053962182998657224,0.0023495423094237527,0.0,0.0,0.38539662096556504,13,2625,2,0.021835915295039695,Huber,50,2,"{'bagging_temperature': np.float64(0.38539662096556504), 'depth': 13, 'iterations': 2625, 'l2_leaf_reg': 2, 'learning_rate': np.float64(0.021835915295039695), 'loss_function': 'Huber', 'one_hot_max_size': 50, 'random_strength': 2}",,,,,,,,215
66,152.5736773967743,6.84592455425021,0.0374786376953125,0.002396238154512072,0.6967371653641506,14,1412,8,0.09043769334478914,RMSE,2,1,"{'bagging_temperature': np.float64(0.6967371653641506), 'depth': 14, 'iterations': 1412, 'l2_leaf_reg': 8, 'learning_rate': np.float64(0.09043769334478914), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 1}",-1.4450985319048932,-1.498725265020019,-1.5095340301060771,-1.5110821653685795,-1.5390522394244668,-1.500698446364807,0.03082903350749309,20
67,28.079558515548705,1.204100343131157,0.03927292823791504,0.0044539117654624595,0.5479718832480873,8,3504,8,0.11212854774298901,RMSE,20,10,"{'bagging_temperature': np.float64(0.5479718832480873), 'depth': 8, 'iterations': 3504, 'l2_leaf_reg': 8, 'learning_rate': np.float64(0.11212854774298901), 'loss_function': 'RMSE', 'one_hot_max_size': 20, 'random_strength': 10}",-1.4591488603392824,-1.5065800922347696,-1.5178543812248855,-1.5116539479867848,-1.547225460812062,-1.5084925485195568,0.028412440603109834,26
68,7.726131916046143,0.3901205352484588,0.021875524520874025,0.0027041119573826184,0.1276897294224656,4,3143,8,0.13432124721770483,RMSE,50,1,"{'bagging_temperature': np.float64(0.1276897294224656), 'depth': 4, 'iterations': 3143, 'l2_leaf_reg': 8, 'learning_rate': np.float64(0.13432124721770483), 'loss_function': 'RMSE', 'one_hot_max_size': 50, 'random_strength': 1}",-1.5165728118496198,-1.5586214466234456,-1.5920868354417548,-1.5909961689927188,-1.643961145474013,-1.5804476816763104,0.04204065675172487,114
69,43.68784151077271,2.133267011390438,0.041496801376342776,0.004580093242226912,0.6798447799002458,10,3264,3,0.013619690752125173,RMSE,2,2,"{'bagging_temperature': np.float64(0.6798447799002458), 'depth': 10, 'iterations': 3264, 'l2_leaf_reg': 3, 'learning_rate': np.float64(0.013619690752125173), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 2}",-1.4937872992631906,-1.5405569724194261,-1.556640268159454,-1.5466779181972639,-1.5987370234883371,-1.5472798963055343,0.03359306631049506,72
70,70.52714638710022,8.547748800367623,0.032183837890625,0.0033379750688373993,0.4965611906830777,12,2365,11,0.013492217616018636,RMSE,2,5,"{'bagging_temperature': np.float64(0.4965611906830777), 'depth': 12, 'iterations': 2365, 'l2_leaf_reg': 11, 'learning_rate': np.float64(0.013492217616018636), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 5}",-1.5253433534001006,-1.564827637667422,-1.5847602552713305,-1.5547362439804375,-1.6202214435457567,-1.5699777867730096,0.03160382168608634,97
71,0.0546297550201416,0.0022467719025230986,0.0,0.0,0.09128667678613356,10,2819,4,0.055726259513563844,Huber,50,1,"{'bagging_temperature': np.float64(0.09128667678613356), 'depth': 10, 'iterations': 2819, 'l2_leaf_reg': 4, 'learning_rate': np.float64(0.055726259513563844), 'loss_function': 'Huber', 'one_hot_max_size': 50, 'random_strength': 1}",,,,,,,,215
72,109.95567345619202,7.207616941353041,0.03948464393615723,0.004595547610681759,0.09170414725848108,12,3995,11,0.018913215558306867,RMSE,20,10,"{'bagging_temperature': np.float64(0.09170414725848108), 'depth': 12, 'iterations': 3995, 'l2_leaf_reg': 11, 'learning_rate': np.float64(0.018913215558306867), 'loss_function': 'RMSE', 'one_hot_max_size': 20, 'random_strength': 10}",-1.4634263917207673,-1.5098784895634858,-1.5234241455533237,-1.5141643853704367,-1.5482791502490865,-1.5118345124914199,0.027622931436291052,31
73,0.05947818756103516,0.006268592436554401,0.0,0.0,0.7896181427945539,8,2065,10,0.011881893990078152,Huber,10,1,"{'bagging_temperature': np.float64(0.7896181427945539), 'depth': 8, 'iterations': 2065, 'l2_leaf_reg': 10, 'learning_rate': np.float64(0.011881893990078152), 'loss_function': 'Huber', 'one_hot_max_size': 10, 'random_strength': 1}",,,,,,,,215
74,436.4254186630249,66.19664148451342,0.07628440856933594,0.0013027099616733004,0.7370355567910089,14,3705,9,0.0978922191729749,RMSE,2,2,"{'bagging_temperature': np.float64(0.7370355567910089), 'depth': 14, 'iterations': 3705, 'l2_leaf_reg': 9, 'learning_rate': np.float64(0.0978922191729749), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 2}",-1.4563424976701231,-1.524818426962386,-1.5209322616007952,-1.5235760951656254,-1.5668282535498603,-1.518499506989758,0.03541406597316138,41
75,41.373719930648804,1.0807598703428762,0.039217662811279294,0.004776686560250895,0.08410680611499743,11,3217,9,0.11729097309134347,MAE,10,1,"{'bagging_temperature': np.float64(0.08410680611499743), 'depth': 11, 'iterations': 3217, 'l2_leaf_reg': 9, 'learning_rate': np.float64(0.11729097309134347), 'loss_function': 'MAE', 'one_hot_max_size': 10, 'random_strength': 1}",-1.521025654291056,-1.5744448407456564,-1.5804367798228118,-1.5366039966468623,-1.6320773757042686,-1.568917729442131,0.03870453871688126,96
76,36.216927194595335,3.870409624573272,0.03629493713378906,0.002810752693929872,0.5133261686923929,9,3386,8,0.030685805769477312,RMSE,10,10,"{'bagging_temperature': np.float64(0.5133261686923929), 'depth': 9, 'iterations': 3386, 'l2_leaf_reg': 8, 'learning_rate': np.float64(0.030685805769477312), 'loss_function': 'RMSE', 'one_hot_max_size': 10, 'random_strength': 10}",-1.4766718972620838,-1.528998473047426,-1.5375012486174724,-1.5320979032306592,-1.5748493004249797,-1.5300237645165242,0.031359261635114044,51
77,0.053785181045532225,0.004424093369394985,0.0,0.0,0.23668519368207874,10,1216,4,0.028552519971882382,Huber,20,1,"{'bagging_temperature': np.float64(0.23668519368207874), 'depth': 10, 'iterations': 1216, 'l2_leaf_reg': 4, 'learning_rate': np.float64(0.028552519971882382), 'loss_function': 'Huber', 'one_hot_max_size': 20, 'random_strength': 1}",,,,,,,,215
78,0.04995231628417969,0.0009218037731035303,0.0,0.0,0.37798759012225447,10,1090,10,0.15107557007532232,Huber,10,5,"{'bagging_temperature': np.float64(0.37798759012225447), 'depth': 10, 'iterations': 1090, 'l2_leaf_reg': 10, 'learning_rate': np.float64(0.15107557007532232), 'loss_function': 'Huber', 'one_hot_max_size': 10, 'random_strength': 5}",,,,,,,,215
79,9.596228742599488,0.3981929307044212,0.021605968475341797,0.003310798130307033,0.25368217387313874,5,2243,10,0.0920511501079559,RMSE,20,1,"{'bagging_temperature': np.float64(0.25368217387313874), 'depth': 5, 'iterations': 2243, 'l2_leaf_reg': 10, 'learning_rate': np.float64(0.0920511501079559), 'loss_function': 'RMSE', 'one_hot_max_size': 20, 'random_strength': 1}",-1.5395576345711979,-1.5785271122700717,-1.613741391461728,-1.608793610642938,-1.6619975199879273,-1.6005234537867725,0.04055327443956657,139
80,18.303532695770265,0.5667597579245783,0.028635787963867187,0.0023357506896500616,0.7442116569432979,6,2996,9,0.030740991330836433,RMSE,2,10,"{'bagging_temperature': np.float64(0.7442116569432979), 'depth': 6, 'iterations': 2996, 'l2_leaf_reg': 9, 'learning_rate': np.float64(0.030740991330836433), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 10}",-1.5643361783873306,-1.6101055977994614,-1.6389408431098305,-1.6240976026355194,-1.6909609085702713,-1.6256882261004826,0.041098849328832225,157
81,8.483994674682616,0.3447868000074124,0.029744625091552734,0.0040535540876760175,0.5283701212972092,8,1133,10,0.01037082572181673,RMSE,2,5,"{'bagging_temperature': np.float64(0.5283701212972092), 'depth': 8, 'iterations': 1133, 'l2_leaf_reg': 10, 'learning_rate': np.float64(0.01037082572181673), 'loss_function': 'RMSE', 'one_hot_max_size': 2, 'random_strength': 5}",-1.697286871369308,-1.7444960044345916,-1.7796896135457052,-1.759001387403819,-1.849845168810189,-1.7660638091127225,0.04990048886251929,205
82,0.051301193237304685,0.003140506403581987,0.0,0.0,0.8911431136980711,9,1202,5,0.021337709450156346,Huber,50,1,"{'bagging_temperature': np.float64(0.8911431136980711), 'depth': 9, 'iterations': 1202, 'l2_leaf_reg': 5, 'learning_rate': np.float64(0.021337709450156346), 'loss_function': 'Huber', 'one_hot_max_size': 50, 'random_strength': 1}",,,,,,,,215
83,44.96490111351013,1.8968405989223283,0.03131985664367676,0.0033483615222892637,0.5230978441701488,12,2549,1,0.06553478609148415,MAE,20,10,"{'bagging_temperature': np.float64(0.5230978441701488), 'depth': 12, 'iterations': 2549, 'l2_leaf_reg': 1, 'learning_rate': np.float64(0.06553478609148415), 'loss_function': 'MAE', 'one_hot_max_size': 20, 'random_strength': 10}",-1.5154284936913212,-1.5683400180628524,-1.5638248268742654,-1.5202279748630434,-1.6074920395067827,-1.5550626705996529,0.034018307037541606,80
84,82.82717776298523,4.416327188053655,0.032062959671020505,0.0046942137962175945,0.7371007058430192,14,2035,10,0.17239070629907652,MAE,50,10,"{'bagging_temperature': np.float64(0.7371007058430192), 'depth': 14, 'iterations': 2035, 'l2_leaf_reg': 10, 'learning_rate': np.float64(0.17239070629907652), 'loss_function': 'MAE', 'one_hot_max_size': 50, 'random_strength': 10}",-1.502990428432225,-1.546624121896037,-1.5998741817517725,-1.5540960385153644,-1.5966859835346987,-1.5600541508260197,0.03577613512756002,88
85,17.133972311019896,0.4075190095958172,0.02719717025756836,0.0035945430504134472,0.6201325978015367,11,2145,4,0.040113036044259115,MAE,50,2,"{'bagging_temperature': np.float64(0.6201325978015367), 'depth': 11, 'iterations': 2145, 'l2_leaf_reg': 4, 'learning_rate': np.float64(0.040113036044259115), 'loss_function': 'MAE', 'one_hot_max_size': 50, 'random_strength': 2}",-1.4801999627522446,-1.53188733145188,-1.5488626539879136,-1.5268735489961973,-1.5649603770649303,-1.530556774850633,0.028530187922916395,53
86,8.78305892944336,0.6508830416374045,0.018639183044433592,0.0029199246109378814,0.26593792496423896,8,1040,4,0.19190653348942383,MAE,20,1,"{'bagging_temperature': np.float64(0.26593792496423896), 'depth': 8, 'iterations': 1040, 'l2_leaf_reg': 4, 'learning_rate': np.float64(0.19190653348942383), 'loss_function': 'MAE', 'one_hot_max_size': 20, 'random_strength': 1}",-1.5458003829413824,-1.6052028511598386,-1.6235385579543178,-1.6070832577225547,-1.664589344711266,-1.6092428788978719,0.03824534951769235,146
87,27.030804109573364,1.3015900897527843,0.023744487762451173,0.0032519947487837223,0.2797635071689457,8,3508,3,0.11752915821487966,MAE,20,10,"{'bagging_temperature': np.float64(0.2797635071689457), 'depth': 8, 'iterations': 3508, 'l2_leaf_reg': 3, 'learning_rate': np.float64(0.11752915821487966), 'loss_function': 'MAE', 'one_hot_max_size': 20, 'random_strength': 10}",-1.534008671789597,-1.5859219252938614,-1.5911982090755064,-1.5798119879927393,-1.6569405429968889,-1.5895762674297187,0.039337080145799744,127
88,61.37670693397522,2.122872911029962,0.03875017166137695,0.007209466056730587,0.5811626211808263,12,3497,10,0.16349622690554602,MAE,20,1,"{'bagging_temperature': np.float64(0.5811626211808263), 'depth': 12, 'iterations': 3497, 'l2_leaf_reg': 10, 'learning_rate': np.float64(0.16349622690554602), 'loss_function': 'MAE', 'one_hot_max_size': 20, 'random_strength': 1}",-1.5352240563583337,-1.5848306595789454,-1.5862922743525794,-1.5611398060111277,-1.6430458535526515,-1.5821065299707275,0.03571025718862824,119
89,0.053586721420288086,0.0019406836912533268,0.0,0.0,0.16483426113700095,11,2824,6,0.11338463241114453,Huber,2,5,"{'bagging_temperature': np.float64(0.16483426113700095), 'depth': 11, 'iterations': 2824, 'l2_leaf_reg': 6, 'learning_rate': np.float64(0.11338463241114453), 'loss_function': 'Huber', 'one_hot_max_size': 2, 'random_strength': 5}",,,,,,,,215
