iter	Passed	Remaining
3221	60668	20486
3222	60687	20467
3223	60706	20448
3224	60724	20429
3225	60742	20410
3226	60760	20391
3227	60778	20372
3228	60797	20353
3229	60815	20334
3230	60833	20315
3231	60852	20296
3232	60873	20278
3233	60905	20264
3234	60928	20246
3235	60953	20229
3236	60996	20219
3237	61016	20200
3238	61037	20182
3239	61056	20163
3240	61076	20145
3241	61097	20127
3242	61119	20109
3243	61139	20090
3244	61160	20072
3245	61182	20054
3246	61203	20036
3247	61225	20018
3248	61245	20000
3249	61266	19982
3250	61287	19964
3251	61310	19946
3252	61331	19928
3253	61350	19909
3254	61371	19891
3255	61391	19873
3256	61411	19854
3257	61430	19835
3258	61450	19817
3259	61471	19799
3260	61492	19780
3261	61514	19762
3262	61536	19745
3263	61559	19727
3264	61578	19708
3265	61599	19690
3266	61619	19672
3267	61637	19653
3268	61660	19635
3269	61679	19616
3270	61699	19598
3271	61719	19579
3272	61741	19561
3273	61760	19543
3274	61780	19524
3275	61799	19505
3276	61820	19487
3277	61842	19469
3278	61862	19451
3279	61882	19432
3280	61902	19414
3281	61922	19395
3282	61945	19377
3283	61965	19359
3284	61984	19340
3285	62005	19322
3286	62026	19304
3287	62049	19286
3288	62070	19268
3289	62088	19249
3290	62110	19231
3291	62129	19212
3292	62148	19193
3293	62167	19174
3294	62186	19156
3295	62205	19137
3296	62224	19118
3297	62243	19099
3298	62265	19081
3299	62288	19064
3300	62311	19046
3301	62335	19029
3302	62356	19010
3303	62377	18992
3304	62402	18975
3305	62423	18957
3306	62447	18939
3307	62468	18921
3308	62490	18903
3309	62512	18886
3310	62537	18868
3311	62559	18851
3312	62580	18832
3313	62600	18814
3314	62622	18796
3315	62643	18777
3316	62667	18760
3317	62686	18741
3318	62704	18722
3319	62724	18704
3320	62743	18685
3321	62761	18666
3322	62780	18647
3323	62799	18628
3324	62818	18609
3325	62837	18590
3326	62855	18571
3327	62874	18552
3328	62894	18533
3329	62913	18514
3330	62931	18495
3331	62948	18476
3332	62967	18457
3333	62985	18438
3334	63004	18419
3335	63038	18405
3336	63058	18386
3337	63077	18367
3338	63107	18352
3339	63147	18339
3340	63166	18320
3341	63200	18305
3342	63234	18291
3343	63252	18272
3344	63269	18252
3345	63287	18233
3346	63305	18214
3347	63323	18195
3348	63344	18176
3349	63362	18157
3350	63383	18139
3351	63401	18120
3352	63434	18105
3353	63452	18086
3354	63470	18066
3355	63488	18047
3356	63506	18028
3357	63523	18009
3358	63542	17990
3359	63561	17971
3360	63581	17952
3361	63599	17933
3362	63617	17914
3363	63636	17895
3364	63655	17876
3365	63660	17853
3366	63678	17834
3367	63697	17815
3368	63715	17796
3369	63734	17777
3370	63754	17758
3371	63774	17740
3372	63793	17721
3373	63812	17702
3374	63831	17683
3375	63850	17664
3376	63871	17646
3377	63889	17627
3378	63906	17607
3379	63927	17589
3380	63946	17570
3381	63964	17551
3382	63988	17533
3383	64006	17514
3384	64043	17500
3385	64063	17482
3386	64068	17459
3387	64088	17440
3388	64106	17421
3389	64124	17402
3390	64142	17383
3391	64161	17364
3392	64180	17345
3393	64210	17329
3394	64229	17310
3395	64248	17291
3396	64265	17272
3397	64284	17253
3398	64302	17234
3399	64319	17215
3400	64338	17195
3401	64356	17176
3402	64375	17158
3403	64395	17139
3404	64414	17120
3405	64434	17101
3406	64453	17082
3407	64470	17063
3408	64489	17044
3409	64508	17025
3410	64526	17006
3411	64543	16987
3412	64560	16967
3413	64577	16948
3414	64594	16928
3415	64611	16909
3416	64629	16890
3417	64646	16870
3418	64664	16851
3419	64682	16832
3420	64702	16813
3421	64719	16794
3422	64737	16775
3423	64755	16756
3424	64773	16737
3425	64791	16717
3426	64809	16698
3427	64827	16679
3428	64846	16660
3429	64866	16642
3430	64885	16623
3431	64903	16604
3432	64919	16584
3433	64937	16565
3434	64955	16546
3435	64976	16527
3436	64995	16509
3437	65015	16490
3438	65034	16471
3439	65052	16452
3440	65072	16433
3441	65097	16416
3442	65116	16397
3443	65133	16378
3444	65151	16358
3445	65170	16339
3446	65190	16321
3447	65210	16302
3448	65230	16283
3449	65249	16265
3450	65268	16246
3451	65289	16227
3452	65305	16208
3453	65327	16189
3454	65345	16170
3455	65361	16151
3456	65380	16132
3457	65398	16113
3458	65418	16094
3459	65435	16075
3460	65453	16056
3461	65471	16036
3462	65489	16017
3463	65507	15998
3464	65525	15979
3465	65546	15961
3466	65558	15940
3467	65580	15922
3468	65599	15903
3469	65617	15884
3470	65634	15865
3471	65646	15844
3472	65656	15823
3473	65676	15804
3474	65694	15785
3475	65710	15765
3476	65729	15747
3477	65746	15727
3478	65765	15708
3479	65784	15689
3480	65801	15670
3481	65820	15651
3482	65831	15630
3483	65840	15609
3484	65858	15590
3485	65875	15571
3486	65894	15552
3487	65911	15533
3488	65929	15513
3489	65946	15494
3490	65963	15475
3491	65982	15456
3492	66000	15437
3493	66037	15422
3494	66056	15403
3495	66073	15384
3496	66092	15365
3497	66110	15346
3498	66130	15327
3499	66148	15308
3500	66168	15289
3501	66186	15271
3502	66205	15251
3503	66215	15230
3504	66232	15211
3505	66250	15192
3506	66268	15173
3507	66286	15154
3508	66304	15135
3509	66323	15116
3510	66343	15097
3511	66363	15079
3512	66381	15060
3513	66402	15041
3514	66422	15023
3515	66446	15005
3516	66465	14986
3517	66486	14967
3518	66507	14949
3519	66528	14931
3520	66547	14912
3521	66565	14893
3522	66584	14874
3523	66603	14855
3524	66621	14836
3525	66643	14818
3526	66661	14798
3527	66680	14780
3528	66697	14760
3529	66718	14742
3530	66736	14723
3531	66760	14705
3532	66777	14686
3533	66806	14669
3534	66845	14654
3535	66864	14635
3536	66883	14617
3537	66901	14598
3538	66920	14579
3539	66937	14559
3540	66955	14540
3541	66973	14521
3542	66991	14502
3543	67007	14483
3544	67025	14463
3545	67043	14444
3546	67060	14425
3547	67078	14406
3548	67097	14387
3549	67115	14368
3550	67132	14349
3551	67148	14329
3552	67167	14310
3553	67184	14291
3554	67199	14271
3555	67216	14252
3556	67233	14233
3557	67250	14213
3558	67268	14194
3559	67283	14174
3560	67302	14155
3561	67324	14137
3562	67342	14118
3563	67358	14099
3564	67377	14080
3565	67396	14061
3566	67414	14042
3567	67432	14023
3568	67452	14004
3569	67469	13985
3570	67485	13965
3571	67506	13947
3572	67528	13929
3573	67545	13909
3574	67563	13890
3575	67582	13871
3576	67602	13853
3577	67621	13834
3578	67640	13815
3579	67661	13796
3580	67681	13778
3581	67701	13759
3582	67736	13743
3583	67755	13725
3584	67774	13706
3585	67794	13687
3586	67812	13668
3587	67829	13649
3588	67853	13631
3589	67871	13612
3590	67891	13593
3591	67919	13576
3592	67936	13557
3593	67955	13538
3594	67972	13518
3595	67992	13500
3596	68013	13481
3597	68033	13462
3598	68058	13445
3599	68079	13426
3600	68100	13408
3601	68121	13389
3602	68143	13371
3603	68165	13353
3604	68185	13334
3605	68204	13315
3606	68222	13296
3607	68241	13277
3608	68259	13258
3609	68280	13239
3610	68299	13221
3611	68319	13202
3612	68339	13183
3613	68349	13163
3614	68367	13143
3615	68394	13126
3616	68411	13107
3617	68430	13088
3618	68455	13070
3619	68468	13050
3620	68486	13031
3621	68507	13013
3622	68528	12994
3623	68547	12975
3624	68569	12957
3625	68590	12938
3626	68613	12920
3627	68634	12902
3628	68657	12883
3629	68678	12865
3630	68689	12844
3631	68710	12826
3632	68728	12807
3633	68749	12788
3634	68767	12769
3635	68785	12750
3636	68804	12731
3637	68824	12713
3638	68834	12692
3639	68856	12674
3640	68876	12655
3641	68894	12636
3642	68913	12617
3643	68926	12597
3644	68948	12579
3645	68972	12561
3646	68994	12542
3647	69014	12523
3648	69033	12505
3649	69051	12486
3650	69078	12468
3651	69100	12450
3652	69119	12431
3653	69142	12413
3654	69166	12395
3655	69185	12376
3656	69208	12357
3657	69227	12339
3658	69246	12320
3659	69265	12301
3660	69285	12282
3661	69303	12263
3662	69323	12244
3663	69342	12225
3664	69359	12206
3665	69377	12187
3666	69396	12168
3667	69416	12149
3668	69437	12131
3669	69456	12112
3670	69477	12093
3671	69496	12074
3672	69513	12055
3673	69530	12036
3674	69550	12017
3675	69567	11998
3676	69586	11979
3677	69610	11961
3678	69628	11942
3679	69652	11924
3680	69675	11905
3681	69704	11888
3682	69714	11868
3683	69738	11850
3684	69756	11831
3685	69777	11812
3686	69795	11793
3687	69816	11774
3688	69833	11755
3689	69854	11737
3690	69878	11718
3691	69897	11700
3692	69916	11681
3693	69936	11662
3694	69958	11643
3695	69976	11624
3696	69994	11605
3697	70013	11586
3698	70035	11568
3699	70055	11549
3700	70075	11530
3701	70095	11512
3702	70115	11493
3703	70135	11474
3704	70153	11455
3705	70174	11437
3706	70193	11418
3707	70215	11399
3708	70233	11380
3709	70249	11361
3710	70273	11343
3711	70292	11324
3712	70313	11305
3713	70334	11286
3714	70358	11268
3715	70378	11249
3716	70403	11231
3717	70424	11213
3718	70445	11194
3719	70459	11175
3720	70483	11156
3721	70504	11138
3722	70524	11119
3723	70546	11101
3724	70565	11082
3725	70580	11062
3726	70606	11044
3727	70627	11026
3728	70640	11006
3729	70662	10987
3730	70683	10969
3731	70706	10950
3732	70726	10932
3733	70745	10913
3734	70767	10894
3735	70786	10875
3736	70806	10856
3737	70818	10836
3738	70839	10818
3739	70859	10799
3740	70878	10780
3741	70895	10761
3742	70921	10743
3743	70942	10724
3744	70961	10705
3745	70982	10687
3746	71002	10668
3747	71023	10649
3748	71042	10630
3749	71062	10611
3750	71081	10593
3751	71100	10574
3752	71119	10555
3753	71138	10536
3754	71158	10517
3755	71176	10498
3756	71197	10479
3757	71215	10460
3758	71233	10441
3759	71251	10422
3760	71275	10404
3761	71292	10385
3762	71311	10366
3763	71331	10347
3764	71352	10328
3765	71373	10309
3766	71392	10290
3767	71413	10272
3768	71432	10253
3769	71452	10234
3770	71472	10215
3771	71491	10196
3772	71510	10177
3773	71531	10159
3774	71550	10140
3775	71568	10121
3776	71588	10102
3777	71606	10083
3778	71625	10064
3779	71647	10045
3780	71670	10027
3781	71690	10008
3782	71711	9989
3783	71731	9971
3784	71752	9952
3785	71778	9934
3786	71798	9915
3787	71819	9896
3788	71839	9878
3789	71859	9859
3790	71881	9840
3791	71900	9821
3792	71920	9803
3793	71940	9784
3794	71961	9765
3795	71980	9746
3796	71999	9727
3797	72018	9708
3798	72037	9689
3799	72056	9670
3800	72077	9652
3801	72097	9633
3802	72116	9614
3803	72134	9595
3804	72154	9576
3805	72175	9557
3806	72195	9538
3807	72215	9520
3808	72236	9501
3809	72255	9482
3810	72275	9463
3811	72293	9444
3812	72312	9425
3813	72331	9406
3814	72348	9387
3815	72366	9368
3816	72385	9349
3817	72404	9330
3818	72422	9311
3819	72441	9292
3820	72458	9273
3821	72478	9254
3822	72497	9235
3823	72515	9216
3824	72534	9197
3825	72555	9178
3826	72574	9159
3827	72595	9140
3828	72602	9120
3829	72621	9101
3830	72641	9082
3831	72659	9063
3832	72678	9044
3833	72696	9025
3834	72716	9006
3835	72734	8987
3836	72752	8968
3837	72770	8949
3838	72791	8930
3839	72811	8911
3840	72829	8892
3841	72847	8873
3842	72866	8854
3843	72885	8835
3844	72906	8817
3845	72925	8798
3846	72947	8779
3847	72966	8760
3848	72987	8741
3849	73007	8722
3850	73013	8702
3851	73036	8683
3852	73056	8665
3853	73087	8647
3854	73107	8628
3855	73130	8610
3856	73150	8591
3857	73168	8572
3858	73188	8553
3859	73207	8534
3860	73226	8515
3861	73246	8496
3862	73264	8477
3863	73283	8458
3864	73301	8439
3865	73319	8420
3866	73339	8401
3867	73358	8382
3868	73377	8363
3869	73398	8345
3870	73416	8325
3871	73434	8306
3872	73456	8288
3873	73476	8269
3874	73494	8250
3875	73515	8231
3876	73535	8212
3877	73554	8193
3878	73573	8174
3879	73592	8155
3880	73611	8136
3881	73616	8116
3882	73638	8097
3883	73656	8078
3884	73676	8059
3885	73694	8040
3886	73713	8021
3887	73733	8002
3888	73754	7984
3889	73771	7965
3890	73791	7946
3891	73809	7927
3892	73831	7908
3893	73851	7889
3894	73870	7870
3895	73890	7851
3896	73908	7832
3897	73926	7813
3898	73945	7794
3899	73964	7775
3900	73984	7756
3901	74002	7737
3902	74009	7717
3903	74029	7698
3904	74040	7678
3905	74059	7660
3906	74079	7641
3907	74098	7622
3908	74120	7603
3909	74140	7584
3910	74161	7565
3911	74182	7547
3912	74188	7526
3913	74202	7507
3914	74224	7488
3915	74244	7469
3916	74266	7451
3917	74287	7432
3918	74309	7413
3919	74330	7395
3920	74349	7376
3921	74370	7357
3922	74390	7338
3923	74409	7319
3924	74428	7300
3925	74450	7281
3926	74470	7263
3927	74490	7244
3928	74510	7225
3929	74529	7206
3930	74550	7187
3931	74570	7168
3932	74589	7149
3933	74609	7130
3934	74627	7111
3935	74647	7093
3936	74666	7074
3937	74684	7055
3938	74705	7036
3939	74728	7017
3940	74747	6998
3941	74767	6979
3942	74787	6960
3943	74807	6942
3944	74828	6923
3945	74847	6904
3946	74866	6885
3947	74886	6866
3948	74906	6847
3949	74925	6828
3950	74945	6809
3951	74964	6790
3952	74983	6771
3953	75002	6752
3954	75021	6733
3955	75040	6714
3956	75058	6695
3957	75076	6676
3958	75096	6657
3959	75114	6638
3960	75133	6619
3961	75151	6600
3962	75171	6582
3963	75188	6562
3964	75207	6543
3965	75225	6524
3966	75245	6505
3967	75264	6486
3968	75282	6467
3969	75303	6449
3970	75325	6430
3971	75346	6411
3972	75367	6392
3973	75387	6373
3974	75408	6355
3975	75429	6336
3976	75450	6317
3977	75471	6298
3978	75491	6279
3979	75511	6261
3980	75532	6242
3981	75553	6223
3982	75575	6204
3983	75596	6185
3984	75616	6167
3985	75635	6148
3986	75655	6129
3987	75676	6110
3988	75697	6091
3989	75717	6072
3990	75736	6053
3991	75756	6034
3992	75774	6015
3993	75793	5996
3994	75814	5977
3995	75834	5958
3996	75853	5939
3997	75873	5921
3998	75893	5902
3999	75914	5883
4000	75934	5864
4001	75952	5845
4002	75971	5826
4003	75989	5807
4004	76008	5788
4005	76026	5769
4006	76045	5750
4007	76064	5731
4008	76085	5712
4009	76105	5693
4010	76124	5674
4011	76144	5655
4012	76165	5636
4013	76183	5617
4014	76203	5599
4015	76222	5580
4016	76241	5561
4017	76259	5541
4018	76276	5522
4019	76296	5503
4020	76315	5485
4021	76334	5465
4022	76355	5447
4023	76374	5428
4024	76393	5409
4025	76411	5390
4026	76428	5371
4027	76447	5352
4028	76466	5333
4029	76487	5314
4030	76506	5295
4031	76525	5276
4032	76544	5257
4033	76564	5238
4034	76585	5219
4035	76606	5200
4036	76627	5181
4037	76650	5163
4038	76671	5144
4039	76690	5125
4040	76709	5106
4041	76730	5087
4042	76754	5068
4043	76774	5049
4044	76794	5031
4045	76814	5012
4046	76834	4993
4047	76853	4974
4048	76874	4955
4049	76894	4936
4050	76913	4917
4051	76934	4898
4052	76954	4879
4053	76975	4860
4054	77003	4842
4055	77024	4823
4056	77046	4804
4057	77065	4785
4058	77084	4766
4059	77104	4747
4060	77124	4728
4061	77144	4709
4062	77162	4690
4063	77180	4671
4064	77200	4652
4065	77212	4633
4066	77232	4614
4067	77253	4595
4068	77273	4576
4069	77292	4557
4070	77310	4538
4071	77329	4519
4072	77349	4500
4073	77369	4481
4074	77387	4462
4075	77406	4443
4076	77426	4424
4077	77445	4405
4078	77464	4386
4079	77485	4368
4080	77504	4349
4081	77521	4329
4082	77540	4310
4083	77558	4291
4084	77576	4272
4085	77596	4253
4086	77615	4234
4087	77633	4215
4088	77650	4196
4089	77667	4177
4090	77686	4158
4091	77705	4139
4092	77725	4120
4093	77743	4101
4094	77763	4082
4095	77782	4063
4096	77800	4044
4097	77823	4026
4098	77843	4007
4099	77861	3988
4100	77897	3969
4101	77915	3950
4102	77934	3931
4103	77952	3912
4104	77972	3893
4105	77990	3874
4106	78010	3855
4107	78031	3837
4108	78053	3818
4109	78072	3799
4110	78092	3780
4111	78113	3761
4112	78133	3742
4113	78153	3723
4114	78172	3704
4115	78191	3685
4116	78209	3666
4117	78228	3647
4118	78247	3628
4119	78266	3609
4120	78286	3590
4121	78307	3571
4122	78328	3552
4123	78348	3533
4124	78368	3514
4125	78387	3495
4126	78406	3476
4127	78425	3457
4128	78442	3438
4129	78462	3419
4130	78483	3400
4131	78502	3381
4132	78521	3362
4133	78540	3343
4134	78559	3324
4135	78578	3305
4136	78598	3286
4137	78617	3267
4138	78636	3248
4139	78654	3229
4140	78674	3210
4141	78695	3191
4142	78715	3172
4143	78736	3154
4144	78754	3134
4145	78774	3116
4146	78792	3096
4147	78810	3077
4148	78829	3058
4149	78850	3040
4150	78868	3020
4151	78886	3001
4152	78904	2982
4153	78922	2963
4154	78939	2944
4155	78958	2925
4156	78976	2906
4157	78995	2887
4158	79016	2868
4159	79034	2849
4160	79052	2830
4161	79069	2811
4162	79088	2792
4163	79107	2773
4164	79124	2754
4165	79142	2735
4166	79161	2716
4167	79193	2698
4168	79211	2679
4169	79233	2660
4170	79253	2641
4171	79273	2622
4172	79293	2603
4173	79314	2584
4174	79336	2565
4175	79356	2546
4176	79375	2527
4177	79395	2508
4178	79416	2489
4179	79434	2470
4180	79453	2451
4181	79473	2432
4182	79493	2413
4183	79512	2394
4184	79532	2375
4185	79551	2356
4186	79570	2337
4187	79589	2318
4188	79609	2299
4189	79629	2280
4190	79651	2261
4191	79672	2242
4192	79691	2223
4193	79712	2204
4194	79731	2185
4195	79751	2166
4196	79773	2147
4197	79794	2128
4198	79814	2109
4199	79834	2090
4200	79852	2071
4201	79873	2052
4202	79893	2033
4203	79912	2014
4204	79931	1995
4205	79950	1976
4206	79969	1957
4207	79986	1938
4208	80004	1919
4209	80022	1900
4210	80041	1881
4211	80062	1862
4212	80083	1843
4213	80103	1824
4214	80121	1805
4215	80140	1786
4216	80161	1767
4217	80181	1748
4218	80199	1729
4219	80217	1710
4220	80235	1691
4221	80254	1672
4222	80272	1653
4223	80290	1634
4224	80308	1615
4225	80339	1596
4226	80356	1577
4227	80376	1558
4228	80395	1539
4229	80414	1520
4230	80433	1501
4231	80452	1482
4232	80473	1463
4233	80494	1444
4234	80514	1425
4235	80535	1406
4236	80556	1387
4237	80577	1368
4238	80598	1349
4239	80617	1330
4240	80641	1312
4241	80662	1293
4242	80684	1274
4243	80706	1255
4244	80726	1236
4245	80745	1217
4246	80765	1198
4247	80785	1179
4248	80807	1160
4249	80828	1141
4250	80849	1122
4251	80868	1103
4252	80888	1084
4253	80907	1065
4254	80928	1046
4255	80949	1027
4256	80967	1008
4257	80987	989
4258	81013	970
4259	81036	951
4260	81057	932
4261	81076	913
4262	81097	894
4263	81118	875
4264	81140	856
4265	81163	837
4266	81182	818
4267	81199	799
4268	81219	780
4269	81237	761
4270	81256	741
4271	81275	722
4272	81295	703
4273	81300	684
4274	81322	665
4275	81342	646
4276	81363	627
4277	81383	608
4278	81401	589
4279	81419	570
4280	81439	551
4281	81444	532
4282	81465	513
4283	81485	494
4284	81504	475
4285	81522	456
4286	81540	437
4287	81558	418
4288	81577	399
4289	81596	380
4290	81617	361
4291	81637	342
4292	81659	323
4293	81676	304
4294	81693	285
4295	81711	266
4296	81732	247
4297	81757	228
4298	81777	209
4299	81799	190
4300	81821	171
4301	81844	152
4302	81865	133
4303	81887	114
4304	81908	95
4305	81929	76
4306	81949	57
4307	81968	38
4308	81996	19
4309	82018	0
