,disk_capacity,vm_cpu,vm_memory,recent_history_bandwidth_memory,disk_if_VIP,ins_type,disk_type,volume_type,business_type
17314,50,2.0,4.0,328.8080357142857,1,CVM,root,cbsPremium,infra-coordination
8064,50,16.0,64.0,6118.267361111111,0,CVM,root,cbsPremium,generic-unknown
4949,70,2.0,8.0,1902.2688492063487,0,CVM,data,cbsPremium,infra-message-queue
2189,50,16.0,64.0,6801.688492063492,1,CVM,data,cbsssd,infra-logging-monitoring
21004,150,8.0,32.0,79413.50892857143,1,CVM,root,cbsPremium,game-service
15402,50,4.0,8.0,34654.79117063492,1,CVM,root,cbsPremium,infra-node
18779,100,16.0,128.0,20896.64384920635,0,CVM,root,cbsPremium,generic-unknown
13302,50,32.0,128.0,11815.41369047619,0,CVM,root,cbsPremium,infra-node
14930,50,2.0,2.0,,1,CVM,root,cbsPremium,iot-saas-platform
16424,20,4.0,16.0,2698.969742063492,0,CVM,data,cbsPremium,infra-database
21247,100,2.0,4.0,22954.465277777777,1,CVM,root,cbsPremium,dev-test-env
5662,200,4.0,8.0,8057.497023809524,1,CVM,data,cbsPremium,infra-coordination
10904,50,16.0,64.0,9358.587301587302,0,CVM,root,cbsPremium,generic-unknown
9754,200,2.0,4.0,,1,CVM,root,cbsPremium,corp-website-portal
10476,50,4.0,8.0,38605.07242063492,1,CVM,root,cbsPremium,infra-database
5343,1000,8.0,16.0,721152.4399801587,1,CVM,data,cbsssd,infra-database
21584,200,8.0,32.0,38934.85466269841,1,CVM,root,cbsBSSD,infra-node
7405,300,4.0,16.0,1946.670634920635,1,CVM,root,cbsBSSD,education-learning
19303,200,2.0,4.0,,1,CVM,root,cbsPremium,infra-node
13173,50,4.0,8.0,,0,CVM,root,cbsssd,infra-node
10398,50,2.0,4.0,7678.313492063492,1,CVM,root,cbsPremium,infra-database
11666,50,16.0,32.0,7168.768849206349,1,CVM,root,cbsssd,infra-message-queue
19663,100,4.0,8.0,0.0322420634920634,0,CVM,data,cbsPremium,generic-unknown
19588,500,64.0,256.0,,1,CVM,root,cbsPremium,infra-node
20097,200,32.0,64.0,,0,CVM,root,cbsBSSD,infra-node
5888,50,4.0,8.0,969.0367063492064,1,CVM,data,cbsPremium,generic-unknown
14844,1000,64.0,128.0,,1,CVM,data,cbsssd,generic-autoscaling
8925,500,32.0,128.0,3680.258928571429,1,CVM,data,cbsssd,generic-unknown
17284,800,8.0,64.0,158831.9528769841,1,CVM,data,cbsPremium,dev-test-env
18973,50,4.0,8.0,514.9265873015873,1,CVM,root,cbsPremium,game-service
4291,200,4.0,8.0,,1,CVM,root,cbsBSSD,generic-unknown
2319,10,16.0,64.0,1935.34623015873,1,CVM,data,cbsPremium,infra-node
22571,300,16.0,128.0,,1,CVM,data,cbsPremium,infra-node
3062,250,16.0,64.0,,1,CVM,data,cbsPremium,iot-saas-platform
6932,50,16.0,64.0,,1,CVM,root,cbsPremium,infra-node
1006,300,4.0,32.0,,1,CVM,data,cbsPremium,infra-database
9841,300,8.0,32.0,,1,CVM,data,cbsPremium,compute-simulation
22690,500,64.0,256.0,,1,CVM,root,cbsPremium,infra-node
7753,300,8.0,16.0,7050.232638888889,1,CVM,data,cbsssd,infra-node
4618,50,32.0,128.0,,0,CVM,root,cbsPremium,infra-cache
2247,10,2.0,8.0,516.1775793650794,0,CVM,data,cbsPremium,infra-node
19649,200,4.0,16.0,6517.2609126984125,1,CVM,root,cbsPremium,infra-node
24114,20,4.0,16.0,19234.735615079364,0,CVM,data,cbsHSSD,infra-database
9315,50,8.0,16.0,3093.3804563492063,1,CVM,root,cbsssd,infra-database
19692,500,16.0,32.0,,1,CVM,root,cbsPremium,office-system
4343,50,8.0,32.0,480557.9131944445,1,CVM,root,cbsPremium,dev-test-env
23710,100,2.0,4.0,23659.62996031746,1,CVM,root,cbsPremium,generic-unknown
23821,70,2.0,8.0,6659.320932539683,0,CVM,data,cbsPremium,infra-message-queue
5975,500,16.0,64.0,34598.59573412698,1,CVM,data,cbsPremium,infra-node
21203,500,2.0,4.0,,1,CVM,data,cbsPremium,generic-autoscaling
3437,10,16.0,128.0,,1,CVM,data,cbsPremium,infra-node
10994,50,8.0,32.0,8054.790674603175,1,CVM,root,cbsPremium,infra-node
11305,50,4.0,8.0,,1,CVM,root,cbsBSSD,infra-node
21881,500,16.0,32.0,7994.733630952381,1,CVM,data,cbsPremium,infra-node
1355,500,32.0,64.0,,0,CVM,data,cbsPremium,infra-database
7584,100,2.0,4.0,,1,CVM,data,cbsPremium,compute-simulation
11869,100,20.0,80.0,,1,CVM,root,cbsssd,dev-test-env
8362,500,32.0,128.0,,1,CVM,root,cbsPremium,generic-unknown
15143,100,20.0,80.0,,0,CVM,root,cbsPremium,generic-unknown
11208,50,32.0,64.0,8562.804563492064,1,CVM,root,cbsPremium,compute-simulation
15053,500,8.0,16.0,11997.700396825398,1,CVM,data,cbsPremium,dev-test-env
6904,10,32.0,128.0,706.5446428571429,1,CVM,data,cbsPremium,infra-node
13610,100,4.0,8.0,486.3268849206349,1,CVM,data,cbsPremium,game-service
9598,50,2.0,4.0,7058.108630952381,1,CVM,root,cbsPremium,office-system
11573,500,32.0,128.0,,1,CVM,data,cbsPremium,infra-message-queue
20394,90,2.0,8.0,643.6463293650794,0,CVM,data,cbsPremium,infra-message-queue
7752,100,4.0,8.0,,1,CVM,data,cbsPremium,media-video-streaming
24160,50,4.0,16.0,12290.080853174602,0,CVM,data,cbsHSSD,infra-database
23585,100,2.0,4.0,19619.45337301588,1,CVM,root,cbsPremium,generic-unknown
9192,50,16.0,32.0,7662.241567460317,0,CVM,root,cbsPremium,office-system
3102,90,2.0,8.0,761.6051587301587,0,CVM,data,cbsPremium,infra-message-queue
59,200,4.0,8.0,4.479662698412699,1,CVM,data,cbsssd,dev-test-env
16381,50,4.0,8.0,,1,CVM,root,cbsPremium,generic-unknown
21078,50,16.0,32.0,9239.05357142857,1,CVM,root,cbsPremium,iot-saas-platform
1163,10,32.0,256.0,,1,CVM,data,cbsPremium,infra-node
22270,250,16.0,32.0,480453.2212301588,0,CVM,data,cbsssd,infra-message-queue
2458,10,16.0,128.0,324.00843253968253,1,CVM,data,cbsPremium,infra-node
22900,1000,2.0,4.0,327.8154761904762,0,CVM,data,cbsPremium,generic-unknown
6392,1000,16.0,64.0,1339.578373015873,1,CVM,data,cbsssd,infra-node
6178,50,32.0,64.0,7893.629464285715,0,CVM,root,cbsPremium,infra-message-queue
20077,100,2.0,4.0,,0,CVM,root,cbsBSSD,generic-autoscaling
10814,100,2.0,4.0,,1,CVM,data,cbsPremium,ecommerce-retail
5102,200,32.0,64.0,,1,CVM,data,cbsBSSD,generic-autoscaling
17918,100,2.0,4.0,,1,CVM,data,cbsPremium,dev-test-env
16519,50,2.0,4.0,4308.614583333333,1,CVM,root,cbsPremium,game-service
10205,40,16.0,64.0,4704.55257936508,1,CVM,root,cbsBSSD,office-system
5754,200,8.0,16.0,,1,CVM,data,cbsHSSD,infra-node
11915,50,4.0,8.0,,1,CVM,root,cbsPremium,iot-saas-platform
18768,50,2.0,4.0,,1,CVM,root,cbsPremium,generic-autoscaling
3472,10,4.0,16.0,,0,CVM,data,cbsPremium,generic-unknown
18820,50,4.0,8.0,6298.878472222223,1,CVM,root,cbsPremium,game-service
14542,150,4.0,8.0,,1,CVM,data,cbsPremium,compute-simulation
23662,500,16.0,128.0,8988.214781746032,1,CVM,data,cbsPremium,ai-machine-learning
16083,50,8.0,16.0,11296.646825396823,0,CVM,root,cbsPremium,media-video-streaming
7827,200,32.0,64.0,,1,CVM,data,cbsBSSD,infra-node
14937,80,4.0,16.0,,1,CVM,root,cbsPremium,data-collection-delivery
19682,50,8.0,16.0,15468.640873015873,0,CVM,root,cbsPremium,dev-test-env
7030,300,48.0,96.0,295.2083333333333,1,CVM,data,cbsBSSD,infra-node
19764,240,16.0,32.0,,1,CVM,data,cbsBSSD,generic-autoscaling
20569,50,8.0,16.0,17727.19990079365,0,CVM,root,cbsPremium,office-system
610,100,4.0,8.0,,1,CVM,data,cbsHSSD,infra-node
14084,100,16.0,64.0,456434.9241071429,0,CVM,root,cbsPremium,generic-unknown
643,20,4.0,12.0,761.9558531746031,0,CVM,data,cbsssd,infra-database
6354,300,24.0,48.0,2622.216765873016,1,CVM,data,cbsPremium,infra-message-queue
16068,50,16.0,32.0,17295.08978174603,1,CVM,root,cbsPremium,generic-autoscaling
17662,50,16.0,64.0,6965.0625,0,CVM,root,cbsPremium,infra-database
5460,50,16.0,64.0,9273.38244047619,0,CVM,root,cbsPremium,generic-unknown
4685,100,8.0,64.0,,1,CVM,data,cbsPremium,dev-test-env
13914,50,16.0,128.0,8265.109126984127,1,CVM,root,cbsPremium,ai-machine-learning
16687,200,8.0,32.0,5535.105158730159,1,CVM,data,cbsHSSD,media-video-streaming
15458,50,16.0,32.0,112250.06200396824,1,CVM,root,cbsPremium,ecommerce-retail
15671,300,16.0,128.0,,1,CVM,root,cbsBSSD,infra-node
7841,50,8.0,16.0,7620.806051587301,0,CVM,root,cbsPremium,media-video-streaming
8087,50,32.0,64.0,4232.832837301588,1,CVM,root,cbsPremium,education-learning
15603,100,8.0,16.0,,1,CVM,root,cbsPremium,game-service
7806,100,4.0,8.0,92316.10813492064,0,CVM,root,cbsPremium,infra-message-queue
10650,100,64.0,512.0,,1,CVM,root,cbsPremium,infra-node
7375,250,8.0,32.0,,1,CVM,data,cbsPremium,infra-node
11235,50,4.0,8.0,4062.30753968254,1,CVM,root,cbsPremium,game-service
24126,500,32.0,128.0,6.358134920634921,1,CVM,data,cbsBSSD,infra-node
11304,50,32.0,256.0,,1,CVM,root,cbsPremium,generic-unknown
8979,200,4.0,8.0,5838.107638888889,1,CVM,root,cbsBSSD,office-system
9485,50,16.0,32.0,5596.034722222223,1,CVM,root,cbsPremium,infra-node
22020,50,8.0,16.0,10411.60615079365,0,CVM,root,cbsPremium,office-system
360,1000,32.0,128.0,6.042162698412699,1,CVM,data,cbsHSSD,infra-node
6725,50,2.0,8.0,,1,CVM,data,cbsPremium,generic-unknown
2910,300,8.0,16.0,,0,CVM,data,cbsPremium,infra-database
5354,40,8.0,16.0,,1,CVM,root,cbsBSSD,office-system
2199,800,32.0,128.0,565.0873015873016,0,CVM,data,cbsssd,office-system
21166,100,16.0,64.0,16734.553571428572,1,CVM,root,cbsssd,infra-node
4139,100,4.0,8.0,,1,CVM,root,cbsssd,infra-node
3505,300,2.0,4.0,6621.824900793651,1,CVM,data,cbsPremium,infra-database
18515,200,4.0,4.0,13208.877976190475,1,CVM,root,cbsPremium,iot-saas-platform
7290,100,32.0,64.0,,1,CVM,root,cbsPremium,media-video-streaming
22231,50,16.0,32.0,470349.966765873,1,CVM,root,cbsPremium,data-collection-delivery
9601,80,4.0,8.0,,1,CVM,root,cbsPremium,generic-unknown
10414,1000,16.0,32.0,7390.731150793651,1,CVM,data,cbsssd,infra-node
5505,350,8.0,32.0,,1,CVM,data,cbsBSSD,local-service-delivery
1522,500,2.0,4.0,,1,CVM,data,cbsPremium,generic-unknown
16985,50,48.0,96.0,1907016.535218254,1,CVM,root,cbsPremium,infra-node
21274,100,2.0,4.0,16988.410714285714,0,CVM,data,cbsPremium,dev-test-env
17665,50,8.0,32.0,3226.427083333333,1,CVM,root,cbsPremium,infra-node
2182,1370,16.0,64.0,197.9895833333333,0,CVM,data,cbsHSSD,infra-node
3496,100,4.0,8.0,,1,CVM,data,cbsPremium,game-service
17733,50,16.0,64.0,,1,CVM,root,cbsPremium,generic-unknown
19687,20,2.0,4.0,1988.283234126984,0,CVM,data,cbsPremium,generic-unknown
9532,50,32.0,128.0,1750.0233134920634,1,CVM,root,cbsssd,iot-saas-platform
21347,150,8.0,32.0,,1,CVM,root,cbsPremium,game-service
14578,50,4.0,8.0,8848.661706349207,1,CVM,root,cbsPremium,infra-node
15807,100,8.0,16.0,,1,CVM,root,cbsPremium,game-service
14258,80,4.0,8.0,7024.465773809524,1,CVM,root,cbsPremium,generic-unknown
12727,50,4.0,8.0,112869.3308531746,1,CVM,root,cbsBSSD,travel-hospitality
3375,600,8.0,16.0,1447.2713293650793,0,CVM,data,cbsPremium,media-video-streaming
2950,50,4.0,16.0,8242.187996031746,0,CVM,root,cbsPremium,infra-database
13102,200,8.0,16.0,10122.454365079366,1,CVM,data,cbsHSSD,corp-website-portal
22667,120,16.0,64.0,79844.80158730158,1,CVM,root,cbsPremium,infra-node
19634,50,2.0,4.0,,1,CVM,root,cbsPremium,dev-test-env
2826,20,32.0,64.0,692.9360119047619,1,CVM,data,cbsssd,infra-node
6120,200,84.0,320.0,5448.363095238095,1,CVM,data,cbsPremium,infra-node
13583,50,4.0,16.0,2009.720734126984,1,CVM,root,cbsPremium,infra-coordination
18059,200,8.0,16.0,111210.90426587302,1,CVM,data,cbsPremium,dev-test-env
20710,450,8.0,16.0,1069320.013888889,0,CVM,data,cbsssd,infra-message-queue
13241,200,20.0,80.0,404923.1364087302,0,CVM,root,cbsBSSD,generic-unknown
15350,50,16.0,32.0,800800.6121031746,1,CVM,root,cbsssd,infra-logging-monitoring
22110,150,8.0,16.0,570.9409722222222,0,CVM,data,cbsPremium,office-system
23916,100,2.0,4.0,18530.17410714286,1,CVM,root,cbsPremium,generic-unknown
21376,50,16.0,64.0,17089.595238095237,1,CVM,root,cbsPremium,infra-node
9047,50,16.0,32.0,19113.75297619048,1,CVM,root,cbsPremium,infra-node
1796,200,4.0,32.0,1229495.7708333333,1,CVM,data,cbsssd,infra-database
5663,100,84.0,320.0,5845.210317460317,1,CVM,root,cbsPremium,infra-node
12266,20,4.0,16.0,8096.97371031746,0,CVM,data,cbsPremium,infra-database
20263,50,8.0,16.0,3167.561507936508,1,CVM,root,cbsssd,infra-logging-monitoring
22666,70,4.0,16.0,,0,CVM,data,cbsPremium,generic-unknown
23303,1000,32.0,64.0,,1,CVM,data,cbsBSSD,infra-node
8058,300,32.0,64.0,67766.47718253969,1,CVM,root,cbsPremium,office-system
8952,1000,32.0,128.0,,1,CVM,data,cbsssd,ai-machine-learning
23168,500,16.0,32.0,86651.02976190476,1,CVM,data,cbsPremium,infra-node
16054,50,8.0,16.0,6490.580357142857,0,CVM,root,cbsPremium,infra-message-queue
6983,100,4.0,4.0,70820.22767857143,0,CVM,data,cbsssd,generic-unknown
11341,80,16.0,64.0,,1,CVM,root,cbsPremium,infra-node
16233,50,16.0,64.0,6140.728174603175,0,CVM,root,cbsPremium,generic-unknown
9722,90,2.0,8.0,10689.107638888889,0,CVM,data,cbsPremium,infra-message-queue
11008,50,16.0,64.0,90481.25644841268,1,CVM,root,cbsssd,infra-logging-monitoring
18902,500,4.0,32.0,,1,CVM,data,cbsPremium,dev-test-env
12364,200,16.0,32.0,360205.2782738095,1,CVM,data,cbsPremium,game-service
18445,420,16.0,32.0,,0,CVM,data,cbsssd,infra-message-queue
5160,50,8.0,32.0,,1,CVM,root,cbsPremium,infra-node
8299,200,2.0,4.0,10451.316964285714,1,CVM,root,cbsPremium,community-social-forum
5576,30,16.0,128.0,289.2207341269841,1,CVM,data,cbsPremium,infra-node
20335,50,4.0,16.0,,0,CVM,data,cbsPremium,generic-unknown
12950,50,8.0,16.0,852.1220238095239,0,CVM,root,cbsPremium,office-system
8538,20,2.0,4.0,10292.00496031746,1,CVM,data,cbsPremium,infra-database
13475,300,8.0,32.0,,0,CVM,data,cbsPremium,game-service
22125,1000,16.0,128.0,20500.31051587301,0,CVM,data,cbsPremium,dev-test-env
9955,50,16.0,64.0,7632.915178571428,0,CVM,root,cbsPremium,media-video-streaming
6550,500,4.0,8.0,,1,CVM,data,cbsPremium,game-service
19924,50,16.0,64.0,,1,CVM,root,cbsBSSD,infra-message-queue
9586,50,4.0,16.0,,1,CVM,root,cbsPremium,compute-simulation
2799,1370,16.0,64.0,197.65873015873007,0,CVM,data,cbsHSSD,infra-node
2235,200,32.0,64.0,,1,CVM,data,cbsBSSD,infra-node
24065,50,16.0,64.0,162611.40575396825,1,CVM,data,cbsPremium,infra-node
15361,500,16.0,64.0,,0,CVM,data,cbsPremium,infra-database
11163,500,16.0,32.0,3021.021825396825,1,CVM,data,cbsssd,generic-unknown
23602,500,48.0,96.0,9651.569444444443,1,CVM,data,cbsPremium,infra-node
12084,50,2.0,4.0,,1,CVM,root,cbsPremium,iot-saas-platform
16668,500,4.0,4.0,326.640873015873,0,CVM,data,cbsPremium,infra-node
3214,50,32.0,64.0,226.24007936507937,1,CVM,data,cbsssd,infra-node
13028,50,2.0,2.0,6240.059523809524,1,CVM,root,cbsPremium,infra-node
18014,1050,16.0,32.0,7996.3764880952385,0,CVM,data,cbsPremium,infra-message-queue
21226,500,32.0,128.0,581939.316468254,1,CVM,root,cbsPremium,infra-node
7974,50,4.0,16.0,2836.7748015873017,1,CVM,root,cbsssd,infra-database
11007,300,24.0,48.0,,1,CVM,data,cbsPremium,infra-message-queue
6918,50,4.0,8.0,6968.997519841269,0,CVM,root,cbsPremium,infra-coordination
22025,50,192.0,512.0,25697.26984126984,1,CVM,root,cbsPremium,infra-node
17041,100,32.0,64.0,181783.94494047613,1,CVM,root,cbsPremium,infra-node
4024,100,8.0,32.0,14073.27628968254,1,CVM,root,cbsPremium,media-video-streaming
16510,100,8.0,32.0,7047.5942460317465,1,CVM,root,cbsPremium,data-collection-delivery
20915,100,8.0,32.0,5275.976686507936,1,CVM,root,cbsPremium,generic-unknown
12519,200,4.0,8.0,326.9593253968254,1,CVM,root,cbsBSSD,dev-test-env
7346,100,4.0,32.0,133201.60763888888,1,CVM,data,cbsPremium,infra-node
8517,50,4.0,8.0,,1,CVM,root,cbsssd,media-video-streaming
9489,500,8.0,16.0,,1,CVM,data,cbsPremium,infra-node
1748,100,2.0,8.0,94.33035714285714,0,CVM,data,cbsPremium,infra-node
584,20,4.0,16.0,22.811011904761905,0,CVM,data,cbsHSSD,infra-database
7800,170,4.0,8.0,366978.9002976191,0,CVM,data,cbsssd,infra-message-queue
7708,50,32.0,64.0,,1,CVM,root,cbsPremium,infra-node
22397,100,4.0,8.0,,1,CVM,root,cbsPremium,data-collection-delivery
2644,200,8.0,16.0,281.0545634920635,1,CVM,data,cbsPremium,generic-unknown
2315,1000,80.0,320.0,,1,CVM,data,cbsPremium,infra-node
8843,100,2.0,4.0,20320.68154761905,1,CVM,root,cbsPremium,dev-test-env
14301,50,8.0,16.0,11457.72767857143,0,CVM,root,cbsPremium,media-video-streaming
5485,200,8.0,16.0,34868.82043650794,1,CVM,data,cbsPremium,infra-node
16949,50,16.0,64.0,8867.69990079365,0,CVM,root,cbsPremium,generic-unknown
9209,50,4.0,16.0,7156.712301587301,0,CVM,root,cbsPremium,infra-database
4510,90,2.0,8.0,701.702380952381,0,CVM,data,cbsPremium,infra-message-queue
4013,90,2.0,8.0,,0,CVM,data,cbsssd,infra-message-queue
15263,200,8.0,32.0,,1,CVM,data,cbsPremium,media-video-streaming
695,50,4.0,4.0,6549.484623015873,1,CVM,data,cbsPremium,infra-cache
14103,50,8.0,16.0,82146.83333333333,1,CVM,root,cbsPremium,iot-saas-platform
1020,300,24.0,48.0,1619.936011904762,1,CVM,data,cbsPremium,infra-message-queue
13536,50,16.0,32.0,,1,CVM,root,cbsPremium,media-video-streaming
7724,400,4.0,8.0,546.5183531746031,1,CVM,data,cbsPremium,infra-database
3518,100,32.0,128.0,5537.184027777777,0,CVM,root,cbsPremium,community-social-forum
16604,50,4.0,8.0,6295.689980158731,1,CVM,root,cbsPremium,game-service
9871,50,4.0,16.0,,0,CVM,root,cbsssd,compute-simulation
12170,340,2.0,8.0,67588.61706349206,0,CVM,data,cbsPremium,infra-message-queue
2712,10,8.0,32.0,304.2242063492063,0,CVM,data,cbsPremium,infra-node
6011,170,4.0,8.0,2200.1681547619046,0,CVM,data,cbsssd,infra-message-queue
6039,200,4.0,8.0,2154.46378968254,1,CVM,root,cbsBSSD,education-learning
12642,50,4.0,8.0,2045.015873015873,1,CVM,root,cbsPremium,infra-node
7278,1000,4.0,4.0,21.807539682539684,0,CVM,data,cbsPremium,generic-unknown
5998,90,2.0,8.0,9558.755456349209,0,CVM,data,cbsssd,infra-message-queue
21502,150,8.0,32.0,93628.37847222222,1,CVM,root,cbsPremium,game-service
14864,50,4.0,8.0,472.8874007936508,1,CVM,root,cbsPremium,game-service
15839,420,16.0,32.0,1325118.2881944445,0,CVM,data,cbsssd,infra-message-queue
8082,200,8.0,16.0,,1,CVM,root,cbsPremium,game-service
13754,200,8.0,16.0,,1,CVM,root,cbsPremium,corp-website-portal
5210,100,8.0,32.0,7050.535714285715,1,CVM,root,cbsBSSD,media-video-streaming
16597,500,8.0,16.0,6216.277281746032,1,CVM,root,cbsBSSD,infra-database
5047,50,4.0,8.0,126793.62202380953,1,CVM,root,cbsPremium,infra-database
3947,100,8.0,32.0,,0,CVM,data,cbsPremium,infra-node
23603,500,16.0,32.0,86491.99156746031,1,CVM,data,cbsPremium,infra-node
19781,50,32.0,128.0,,0,CVM,root,cbsPremium,infra-database
4269,50,32.0,64.0,,1,CVM,root,cbsPremium,education-learning
14302,100,8.0,16.0,215.4345238095238,1,CVM,root,cbsPremium,media-video-streaming
18215,60,16.0,64.0,48333.02033730159,1,CVM,root,cbsPremium,generic-unknown
1624,50,32.0,64.0,47.61656746031746,1,CVM,data,cbsssd,infra-node
5923,500,4.0,16.0,,1,CVM,data,cbsBSSD,generic-unknown
14467,50,2.0,2.0,,1,CVM,root,cbsPremium,dev-test-env
5211,100,16.0,64.0,,1,CVM,data,cbsPremium,infra-node
23206,1800,16.0,64.0,,1,CVM,data,cbsssd,infra-database
8878,50,4.0,8.0,250.33482142857144,1,CVM,root,cbsPremium,media-video-streaming
5496,50,8.0,16.0,52.3015873015873,0,CVM,root,cbsPremium,media-video-streaming
10235,50,4.0,8.0,8387.455853174602,1,CVM,root,cbsPremium,infra-coordination
3122,70,2.0,8.0,998.6656746031746,0,CVM,data,cbsPremium,infra-message-queue
19429,100,16.0,32.0,1311.2385912698412,1,CVM,data,cbsPremium,infra-node
790,20,8.0,32.0,,1,CVM,data,cbsPremium,infra-node
15727,80,16.0,64.0,969.5550595238096,1,CVM,root,cbsPremium,dev-test-env
499,200,8.0,16.0,12556.91369047619,1,CVM,data,cbsPremium,media-video-streaming
11238,60,16.0,64.0,,1,CVM,root,cbsPremium,infra-node
15496,100,4.0,8.0,13290.553075396823,1,CVM,root,cbsssd,office-system
335,2000,8.0,32.0,11386.249503968254,1,CVM,data,cbsPremium,infra-logging-monitoring
21979,1000,16.0,64.0,,1,CVM,root,cbsPremium,infra-node
21384,400,2.0,4.0,,1,CVM,root,cbsPremium,compute-simulation
18808,100,4.0,16.0,60412.10962301587,1,CVM,data,cbsPremium,compute-simulation
20117,1000,8.0,64.0,562994.7296626985,1,CVM,data,cbsPremium,dev-test-env
2621,100,4.0,8.0,656.5362103174604,1,CVM,data,cbsPremium,infra-node
2112,200,256.0,1024.0,,1,CVM,data,cbsPremium,infra-node
4634,500,16.0,32.0,,0,CVM,data,cbsPremium,dev-test-env
8704,50,4.0,8.0,6694.595238095239,1,CVM,root,cbsssd,dev-test-env
21358,50,32.0,128.0,1573444.575396825,0,CVM,data,cbsHSSD,infra-database
18051,500,16.0,64.0,5360.880456349207,0,CVM,data,cbsHSSD,infra-node
12503,200,2.0,4.0,,1,CVM,root,cbsBSSD,finance-payment
11977,10,32.0,64.0,,1,CVM,data,cbsPremium,infra-node
3479,100,8.0,32.0,,1,CVM,root,cbsPremium,media-video-streaming
6405,50,4.0,8.0,180.59275793650792,1,CVM,root,cbsPremium,finance-payment
6223,20,16.0,64.0,,1,CVM,data,cbsPremium,infra-node
9796,500,48.0,96.0,6276.421626984127,1,CVM,data,cbsPremium,infra-node
20856,100,4.0,8.0,4475.112103174603,1,CVM,root,cbsBSSD,generic-unknown
3615,150,32.0,128.0,,1,CVM,data,cbsPremium,infra-node
2003,10,16.0,128.0,519175.71081349207,1,CVM,data,cbsPremium,infra-node
21446,50,32.0,128.0,,1,CVM,root,cbsPremium,office-system
15891,50,16.0,64.0,1599.829861111111,1,CVM,root,cbsPremium,data-collection-delivery
9929,200,32.0,64.0,,1,CVM,root,cbsssd,dev-test-env
8049,50,4.0,8.0,6882.08382936508,1,CVM,root,cbsBSSD,education-learning
21077,50,32.0,128.0,64726.08878968254,1,CVM,root,cbsPremium,infra-node
6404,100,8.0,16.0,4985.576388888889,1,CVM,root,cbsssd,infra-node
11487,50,16.0,32.0,,0,CVM,root,cbsBSSD,infra-database
7445,50,4.0,8.0,350.56349206349205,0,CVM,root,cbsBSSD,infra-database
4072,10,16.0,128.0,,1,CVM,data,cbsPremium,dev-test-env
13086,100,4.0,16.0,,1,CVM,root,cbsBSSD,office-system
18672,100,2.0,4.0,20399.28075396825,1,CVM,root,cbsPremium,generic-unknown
1703,200,32.0,64.0,,1,CVM,data,cbsBSSD,infra-node
17876,50,16.0,32.0,8275.851686507936,1,CVM,root,cbsPremium,infra-node
17202,50,2.0,4.0,4842.741071428572,1,CVM,root,cbsPremium,infra-node
9530,500,16.0,32.0,815006.8888888889,1,CVM,data,cbsssd,infra-node
22564,100,8.0,16.0,,1,CVM,root,cbsPremium,generic-unknown
31,5000,8.0,16.0,,1,CVM,data,cbsPremium,infra-database
697,10,32.0,64.0,,1,CVM,data,cbsPremium,infra-node
7139,50,4.0,4.0,,1,CVM,data,cbsPremium,infra-logging-monitoring
20791,100,8.0,32.0,12106.66517857143,0,CVM,root,cbsPremium,infra-node
631,100,16.0,64.0,93802.17013888888,1,CVM,data,cbsssd,infra-logging-monitoring
16828,50,8.0,16.0,,1,CVM,root,cbsssd,office-system
12408,20,4.0,16.0,2937.609623015873,0,CVM,data,cbsPremium,infra-database
15214,100,4.0,8.0,,1,CVM,data,cbsPremium,game-service
5180,100,16.0,64.0,,0,CVM,root,cbsPremium,generic-unknown
19060,100,32.0,128.0,,0,CVM,data,cbsHSSD,infra-database
8882,50,2.0,4.0,12547.45982142857,1,CVM,data,cbsPremium,infra-node
