45 0 1 5 105
42 1 2 8 87
42 0 4 4 81
45 0 1 5 106
42 0 4 4 82
42 1 2 8 88
42 0 4 4 83
42 1 2 8 89
43 0 4 4 83
43 0 4 4 84
43 0 4 4 85
46 0 1 5 106
43 0 4 4 86
46 0 1 5 107
42 1 2 8 90
42 1 2 8 91
43 0 4 4 87
46 0 1 6 107
43 0 4 4 88
46 0 1 6 108
44 0 4 4 88
42 1 2 8 92
44 0 4 4 89
44 0 4 4 90
42 1 2 8 93
45 0 4 4 90
43 1 2 8 93
46 0 1 7 108
44 1 2 8 93
45 0 4 4 91
46 0 4 4 91
46 0 1 7 109
44 1 2 8 94
46 0 1 7 110
44 0 0 7 119
44 1 2 8 95
47 0 4 4 91
46 0 1 7 111
35 0 0 6 69
47 0 4 5 91
35 0 0 6 70
44 1 2 8 96
35 0 0 6 71
44 1 2 8 97
46 0 1 7 112
47 0 4 5 92
47 0 1 7 112
47 0 1 7 113
35 0 0 6 72
47 0 4 5 93
47 0 4 5 94
36 0 0 6 72
36 0 0 6 73
47 0 1 7 114
44 1 2 8 98
36 0 0 6 74
47 0 1 7 115
45 1 2 8 98
36 0 0 6 75
36 0 0 6 76
47 0 1 7 116
45 0 0 7 119
45 0 0 7 120
36 0 0 6 77
45 1 2 8 99
36 0 0 6 78
46 1 2 8 99
45 0 0 7 121
46 1 2 8 100
37 1 1 5 100
47 0 1 7 117
45 0 0 7 122
36 0 0 6 79
38 1 1 5 100
46 1 2 8 101
36 0 0 6 80
45 0 0 7 123
46 1 2 8 102
46 1 2 8 103
37 0 0 6 80
45 0 0 7 124
37 0 0 6 81
47 0 1 7 118
37 0 0 6 82
37 0 0 6 83
46 1 2 8 104
46 1 2 8 105
45 0 0 7 125
46 0 0 7 125
37 0 0 6 84
47 1 2 8 105
47 0 1 7 119
47 0 0 7 125
47 0 0 7 126
48 0 1 7 119
47 1 2 8 106
39 1 1 5 100
47 0 0 8 126
37 0 0 6 85
38 0 0 6 85
39 1 1 5 101
48 0 1 7 120
38 0 0 7 85
47 0 4 6 94
39 1 1 5 102
39 1 1 6 102
48 1 2 8 106
48 0 1 7 121
39 0 0 7 85
39 1 1 6 103
48 1 2 8 107
48 0 1 7 122
39 1 1 6 104
48 1 2 8 108
48 0 4 6 94
48 1 2 8 109
48 0 1 7 123
49 0 4 6 94
48 1 2 8 110
48 0 1 7 124
47 0 0 8 127
48 0 1 7 125
49 1 2 8 110
47 0 0 8 128
39 1 1 6 105
49 1 2 8 111
48 0 1 8 125
40 1 1 6 105
47 0 0 8 129
49 0 4 6 95
48 0 0 8 129
39 0 0 7 86
48 0 0 8 130
50 0 4 6 95
48 0 0 8 131
51 0 4 6 95
40 0 0 7 86
48 0 0 8 132
51 0 4 6 96
51 0 4 6 97
52 0 4 6 97
40 0 0 7 87
40 0 1 7 87
52 0 4 6 98
49 1 2 8 112
49 0 1 8 125
40 1 1 6 106
53 0 4 6 98
49 1 2 8 113
49 1 2 8 114
49 0 1 8 126
53 0 4 6 99
49 1 2 8 115
49 0 1 8 127
49 1 2 8 116
40 1 1 6 107
53 0 4 6 100
40 1 1 6 108
49 1 2 8 117
53 0 4 6 101
50 1 2 8 117
50 1 2 8 118
53 0 4 6 102
40 0 1 7 88
40 0 1 7 89
50 1 2 8 119
53 0 4 6 103
40 0 1 7 90
50 0 1 8 127
53 0 4 6 104
50 0 1 8 128
40 1 1 6 109
51 0 1 8 128
54 0 4 6 104
54 0 4 6 105
51 1 2 8 119
41 0 1 7 90
52 1 2 8 119
54 0 4 6 106
53 1 2 8 119
53 1 3 8 119
41 0 1 7 91
51 0 1 8 129
53 1 3 8 120
41 0 1 7 92
53 1 3 8 121
51 1 1 8 129
41 0 1 7 93
51 1 1 8 130
42 0 1 7 93
40 1 1 6 110
51 1 1 8 131
43 0 1 7 93
53 1 3 8 122
53 1 3 9 122
43 0 1 7 94
40 1 1 6 111
52 1 1 8 131
53 1 3 9 123
43 0 1 7 95
54 0 4 6 107
52 1 1 9 131
43 0 1 7 96
44 0 1 7 96
55 0 4 6 107
53 1 1 9 131
55 0 4 6 108
54 1 1 9 131
56 0 4 6 108
54 2 1 9 131
56 0 4 6 109
55 2 1 9 131
45 0 1 7 96
56 0 4 6 110
46 0 1 7 96
48 0 0 8 133
48 0 0 8 134
46 0 1 7 97
41 1 1 6 111
55 2 1 9 132
53 1 3 9 124
41 1 1 6 112
53 1 3 9 125
41 1 1 6 113
56 2 1 9 132
56 2 1 9 133
46 0 1 7 98
41 1 1 6 114
56 2 1 9 134
57 2 1 9 134
41 1 1 6 115
57 2 1 10 134
41 1 1 6 116
53 1 3 9 126
41 1 1 6 117
54 1 3 9 126
46 0 1 7 99
41 1 1 6 118
49 0 0 8 134
54 1 3 9 127
46 0 1 7 100
41 1 1 6 119
49 0 0 8 135
54 1 3 9 128
46 0 1 7 101
55 1 3 9 128
46 0 1 7 102
50 0 0 8 135
50 0 0 8 136
58 2 1 10 134
46 0 1 7 103
58 2 1 10 135
57 0 4 6 110
46 0 1 7 104
50 0 0 8 137
58 2 1 10 136
50 0 0 8 138
55 1 3 9 129
56 1 3 9 129
50 0 0 8 139
59 2 1 10 136
56 1 3 9 130
50 0 0 8 140
57 1 3 9 130
50 0 0 8 141
57 1 3 9 131
57 0 4 6 111
57 1 3 9 132
50 0 0 8 142
57 1 3 9 133
50 0 0 8 143
57 1 3 9 134
41 1 1 6 120
41 1 1 6 121
50 0 0 8 144
41 1 1 7 121
50 0 0 8 145
50 0 0 8 146
42 1 1 7 121
50 0 0 8 147
43 1 1 7 121
57 1 3 9 135
43 1 1 7 122
51 0 0 8 147
57 1 3 9 136
43 1 1 7 123
51 0 0 8 148
43 1 1 7 124
51 0 0 8 149
59 2 1 10 137
43 1 1 7 125
51 0 0 8 150
51 0 0 8 151
44 1 1 7 125
51 0 0 8 152
57 1 3 9 137
57 0 4 6 112
44 1 1 7 126
51 0 0 8 153
57 1 3 9 138
59 2 1 10 138
57 1 3 9 139
57 0 4 6 113
45 1 1 7 126
51 0 0 8 154
52 0 0 8 154
57 0 4 6 114
57 1 3 9 140
52 0 0 8 155
57 0 4 6 115
59 2 1 10 139
57 1 3 9 141
57 0 4 6 116
59 2 1 10 140
46 1 1 7 126
58 1 3 9 141
60 2 1 10 140
58 1 3 9 142
60 2 1 11 140
57 0 4 6 117
60 2 1 11 141
61 2 1 11 141
53 0 0 8 155
62 2 1 11 141
62 2 1 11 142
53 0 0 8 156
62 2 1 11 143
54 0 0 8 156
62 2 1 11 144
62 2 1 11 145
58 1 3 9 143
62 2 1 11 146
62 2 1 11 147
46 0 1 7 105
57 0 4 6 118
57 0 4 6 119
46 0 1 7 106
46 1 1 7 127
46 0 1 7 107
46 1 1 7 128
62 2 1 11 148
58 0 4 6 119
46 0 2 7 107
46 1 1 7 129
59 0 4 6 119
59 0 4 6 120
46 1 1 7 130
46 0 2 7 108
46 1 1 7 131
46 1 2 7 131
46 0 2 7 109
46 0 2 7 110
58 1 3 9 144
60 0 4 6 120
60 0 4 6 121
46 0 2 7 111
46 0 2 7 112
63 2 1 11 148
46 1 2 7 132
63 2 2 11 148
47 0 2 7 112
59 1 3 9 144
60 1 3 9 144
47 0 2 7 113
46 1 2 7 133
60 0 4 6 122
61 1 3 9 144
46 1 2 7 134
60 0 4 6 123
46 1 2 7 135
46 1 2 7 136
60 0 4 6 124
62 1 3 9 144
63 2 2 11 149
46 1 2 7 137
48 0 2 7 113
46 1 2 7 138
